transaction_id,amount,balance_before,balance_after,transaction_type,transaction_hour,transaction_month,day_of_week,client_id,client_age,historical_transactions,amount_percentage,balance_change,is_large,is_night,large_night
TXN_0104740,1073.61,1288.66,0.0,1,13,3,6,CLIENT_01135,50,61,83.31,-1288.66,0,0,0
TXN_0102814,263.14,1493.8,1230.66,2,9,10,5,CLIENT_02308,58,39,17.62,-263.1399999999999,0,0,0
TXN_0107886,72.48,100.0,27.52,0,10,9,4,CLIENT_04665,66,60,72.48,-72.48,0,0,0
TXN_0104973,50.47,3595.61,3536.12,1,17,5,1,CLIENT_01805,46,53,1.4,-59.49000000000024,0,0,0
TXN_0101182,1476.68,1387.76,2930.92,3,16,7,4,CLIENT_03146,48,38,106.41,1543.16,0,0,0
TXN_0110035,426.33,10785.0,10358.67,0,16,1,4,CLIENT_04214,61,44,3.95,-426.3299999999999,0,0,0
TXN_0103947,565.53,2023.08,2588.62,3,14,10,4,CLIENT_01144,56,46,27.95,565.54,0,0,0
TXN_0103189,95.89,772.89,677.0,1,16,12,4,CLIENT_02574,35,54,12.41,-95.88999999999999,0,0,0
TXN_0114480,259.74,1101.17,841.43,1,18,11,4,CLIENT_00410,58,48,23.59,-259.7400000000001,0,0,0
TXN_ANOM_0200226,877.67,877.67,0.0,2,13,9,2,CLIENT_05256,18,62,100.0,-877.67,0,0,0
TXN_0109623,209.04,3309.63,3100.58,2,15,9,3,CLIENT_01581,25,66,6.32,-209.05000000000018,0,0,0
TXN_0101006,16.86,1340.16,1323.3,0,20,2,3,CLIENT_02059,19,46,1.26,-16.860000000000127,0,0,0
TXN_0102325,1376.9,390.51,1767.42,3,9,12,6,CLIENT_04023,41,50,352.59,1376.91,0,0,0
TXN_0110645,187.39,1114.6,927.21,0,17,5,5,CLIENT_00084,45,45,16.81,-187.38999999999987,0,0,0
TXN_0119523,1251.36,1492.11,0.0,1,11,11,2,CLIENT_03829,65,44,83.87,-1492.11,0,0,0
TXN_0117725,815.93,691.29,1507.22,3,16,12,4,CLIENT_03395,34,64,118.03,815.9300000000001,0,0,0
TXN_0105743,1988.24,1112.49,3100.73,3,9,11,0,CLIENT_02975,35,69,178.72,1988.24,0,0,0
TXN_0112680,945.13,945.13,0.0,1,12,3,0,CLIENT_02059,66,51,100.0,-945.13,0,0,0
TXN_0114583,727.18,790.96,63.78,1,13,2,3,CLIENT_03826,30,65,91.94,-727.1800000000001,0,0,0
TXN_0119257,37.55,2131.27,2093.72,2,18,1,3,CLIENT_00253,33,36,1.76,-37.55000000000018,0,0,0
TXN_0111881,156.22,4857.55,4701.32,0,18,1,5,CLIENT_02366,53,50,3.22,-156.23000000000047,0,0,0
TXN_0101027,44.49,675.06,630.58,0,11,4,4,CLIENT_01654,56,52,6.59,-44.479999999999905,0,0,0
TXN_0104069,725.43,3842.89,3117.46,1,18,11,1,CLIENT_04561,62,42,18.88,-725.4299999999998,0,0,0
TXN_0118572,162.74,509.83,347.09,0,11,2,5,CLIENT_02344,69,49,31.92,-162.74,0,0,0
TXN_0114652,792.33,1836.34,1044.01,2,8,8,5,CLIENT_04124,61,40,43.15,-792.3299999999999,0,0,0
TXN_0106650,318.92,913.73,594.81,0,15,8,1,CLIENT_03701,30,48,34.9,-318.9200000000001,0,0,0
TXN_0115783,162.56,2138.38,1975.82,1,13,6,2,CLIENT_01390,38,43,7.6,-162.56000000000017,0,0,0
TXN_0117648,888.1,1370.38,482.28,2,10,5,5,CLIENT_03228,55,41,64.81,-888.1000000000001,0,0,0
TXN_0104622,152.23,4062.65,3910.42,0,16,4,1,CLIENT_02944,67,50,3.75,-152.23000000000002,0,0,0
TXN_0110385,822.75,1830.0,1007.25,0,18,6,0,CLIENT_01231,33,50,44.96,-822.75,0,0,0
TXN_0113670,345.39,1236.1,890.71,2,6,5,0,CLIENT_00646,39,43,27.94,-345.3899999999999,0,0,0
TXN_0114046,165.57,2615.53,2449.96,0,9,4,3,CLIENT_04356,24,48,6.33,-165.57000000000016,0,0,0
TXN_0101962,2270.36,400.9,2495.44,3,20,12,4,CLIENT_04860,60,52,566.32,2094.54,0,0,0
TXN_ANOM_0200274,1913.2,1913.2,0.0,2,13,4,1,CLIENT_05822,45,48,100.0,-1913.2,0,0,0
TXN_0101599,272.51,5393.48,5120.97,0,17,1,5,CLIENT_01664,38,43,5.05,-272.5099999999993,0,0,0
TXN_0109675,155.53,2074.21,1918.68,0,15,6,6,CLIENT_00948,44,53,7.5,-155.52999999999997,0,0,0
TXN_0110952,26.04,3340.23,3314.19,0,12,12,5,CLIENT_02845,61,54,0.78,-26.039999999999964,0,0,0
TXN_0104333,0.73,7871.04,7870.31,0,9,11,6,CLIENT_00463,23,65,0.01,-0.7299999999995634,0,0,0
TXN_0112099,250.16,569.75,319.59,1,10,4,2,CLIENT_02125,18,45,43.91,-250.16000000000003,0,0,0
TXN_0106955,227.46,3047.72,2820.27,0,18,5,6,CLIENT_02776,67,54,7.46,-227.44999999999982,0,0,0
TXN_0118821,122.78,1962.65,1839.87,0,18,11,2,CLIENT_04150,24,47,6.26,-122.7800000000002,0,0,0
TXN_0108545,2474.67,865.96,3340.63,3,19,7,1,CLIENT_04221,29,42,285.77,2474.67,0,0,0
TXN_0115974,279.86,279.86,0.0,1,23,7,2,CLIENT_04853,21,63,100.0,-279.86,0,0,0
TXN_0113722,537.76,959.53,421.77,1,15,12,0,CLIENT_03392,62,45,56.04,-537.76,0,0,0
TXN_0100695,274.33,3344.73,3070.4,0,5,4,2,CLIENT_01593,45,54,8.2,-274.3299999999999,0,1,0
TXN_0115630,105.39,120.5,0.0,1,11,4,4,CLIENT_00642,49,45,87.46,-120.5,0,0,0
TXN_0113589,300.85,724.53,423.68,1,11,2,1,CLIENT_04786,25,46,41.52,-300.84999999999997,0,0,0
TXN_0114521,522.0,1391.88,869.88,2,9,3,2,CLIENT_04488,30,44,37.5,-522.0000000000001,0,0,0
TXN_ANOM_0200317,967.45,967.45,0.0,1,15,11,0,CLIENT_05656,18,51,100.0,-967.45,0,0,0
TXN_0109770,862.8,1123.6,244.56,0,13,8,0,CLIENT_00042,57,57,76.79,-879.04,0,0,0
TXN_0113377,638.54,1138.77,500.22,2,11,3,5,CLIENT_00454,53,54,56.07,-638.55,0,0,0
TXN_0101034,4079.29,1718.85,5798.14,3,14,9,2,CLIENT_01726,25,45,237.33,4079.2900000000004,0,0,0
TXN_0110842,530.44,530.44,0.0,1,17,9,0,CLIENT_02004,34,47,100.0,-530.44,0,0,0
TXN_0116592,254.91,2766.43,2511.52,0,15,11,1,CLIENT_01375,18,64,9.21,-254.90999999999985,0,0,0
TXN_0110421,0.22,9114.87,9114.65,1,18,10,3,CLIENT_04221,19,43,0.0,-0.22000000000116415,0,0,0
TXN_0110979,209.68,3122.35,2912.67,1,12,11,0,CLIENT_00105,33,41,6.72,-209.67999999999984,0,0,0
TXN_0102127,809.64,2940.43,2130.8,0,14,11,2,CLIENT_04562,36,54,27.53,-809.6299999999997,0,0,0
TXN_0112187,347.93,1395.1,1047.17,0,12,9,2,CLIENT_03796,35,47,24.94,-347.92999999999984,0,0,0
TXN_0105970,166.64,1486.54,1319.9,1,13,12,4,CLIENT_02165,35,51,11.21,-166.63999999999987,0,0,0
TXN_0113225,1003.76,2168.55,1164.79,1,15,12,0,CLIENT_02061,28,52,46.29,-1003.7600000000002,0,0,0
TXN_0100993,299.57,1969.49,1669.92,0,11,2,3,CLIENT_03595,22,46,15.21,-299.56999999999994,0,0,0
TXN_0115084,72.43,831.79,759.36,0,14,7,3,CLIENT_03459,69,59,8.71,-72.42999999999995,0,0,0
TXN_0114845,75.67,258.14,182.47,0,13,2,1,CLIENT_04748,24,60,29.31,-75.66999999999999,0,0,0
TXN_0114945,65.94,1114.45,1048.5,0,15,7,5,CLIENT_04079,29,53,5.92,-65.95000000000005,0,0,0
TXN_0100447,1303.93,3442.13,2138.2,1,19,10,6,CLIENT_01927,43,52,37.88,-1303.9300000000003,0,0,0
TXN_0117277,96.06,463.66,380.03,0,17,6,4,CLIENT_03920,33,47,20.72,-83.63000000000005,0,0,0
TXN_0105453,255.76,2503.0,2247.24,1,13,2,4,CLIENT_02316,28,49,10.22,-255.76000000000022,0,0,0
TXN_0103211,361.96,1185.69,825.68,0,15,6,1,CLIENT_01928,33,52,30.53,-360.0100000000001,0,0,0
TXN_0105561,77.18,3209.19,3132.01,0,15,4,6,CLIENT_02776,51,60,2.4,-77.17999999999984,0,0,0
TXN_0118911,605.55,3126.46,3732.01,3,12,2,2,CLIENT_04909,41,56,19.37,605.5500000000002,0,0,0
TXN_0103210,1107.62,1607.61,499.99,1,15,4,1,CLIENT_03806,68,53,68.9,-1107.62,0,0,0
TXN_0113813,198.94,1336.64,1137.7,2,17,12,6,CLIENT_00691,24,56,14.88,-198.94000000000005,0,0,0
TXN_0108966,86.0,3182.71,3077.29,0,19,1,3,CLIENT_01748,32,49,2.7,-105.42000000000007,0,0,0
TXN_0117653,124.56,1731.6,1607.03,0,15,9,3,CLIENT_01519,18,44,7.19,-124.56999999999994,0,0,0
TXN_0110649,108.71,770.78,662.07,0,7,3,0,CLIENT_03902,32,36,14.1,-108.70999999999992,0,0,0
TXN_ANOM_0200114,0.8,326.36,325.56,1,3,7,6,CLIENT_05600,26,216,0.25,-0.8000000000000114,0,1,0
TXN_0103971,397.38,1008.07,610.69,0,13,9,1,CLIENT_04962,40,53,39.42,-397.38,0,0,0
TXN_0110807,88.1,2992.34,2904.24,2,10,10,4,CLIENT_03666,46,54,2.94,-88.10000000000036,0,0,0
TXN_0119544,159.89,1651.22,1491.33,0,11,10,4,CLIENT_00377,30,49,9.68,-159.8900000000001,0,0,0
TXN_0111366,78.25,1808.27,1730.02,1,6,10,4,CLIENT_01767,51,49,4.33,-78.25,0,0,0
TXN_0103778,65.72,100.0,34.28,1,15,11,4,CLIENT_04247,33,42,65.72,-65.72,0,0,0
TXN_0113079,306.5,556.5,250.0,2,16,3,3,CLIENT_04413,25,52,55.08,-306.5,0,0,0
TXN_0106352,13.23,1189.61,1177.73,0,14,2,0,CLIENT_01921,66,54,1.11,-11.879999999999882,0,0,0
TXN_0104007,159.3,159.3,0.0,0,12,12,3,CLIENT_01238,21,53,100.0,-159.3,0,0,0
TXN_0103776,376.56,1540.92,1164.36,1,10,11,3,CLIENT_00238,25,54,24.44,-376.5600000000002,0,0,0
TXN_0117147,21.43,1658.86,1637.43,2,16,6,3,CLIENT_04804,45,50,1.29,-21.429999999999836,0,0,0
TXN_0114104,64.31,100.0,35.69,1,16,3,0,CLIENT_04055,30,56,64.31,-64.31,0,0,0
TXN_0119145,116.69,2097.3,1980.61,0,10,10,3,CLIENT_03390,40,53,5.56,-116.69000000000028,0,0,0
TXN_0119183,109.37,3090.55,2981.18,0,14,5,5,CLIENT_03974,19,52,3.54,-109.37000000000035,0,0,0
TXN_0108426,72.41,772.94,845.35,3,4,3,4,CLIENT_03044,22,52,9.37,72.40999999999997,0,1,0
TXN_0104337,1328.16,974.5,2302.66,3,18,6,6,CLIENT_00510,55,52,136.29,1328.1599999999999,0,0,0
TXN_0108117,300.98,1075.36,774.38,0,12,5,1,CLIENT_01215,38,51,27.99,-300.9799999999999,0,0,0
TXN_0107763,425.43,1287.49,862.06,0,17,3,4,CLIENT_00524,67,44,33.04,-425.43000000000006,0,0,0
TXN_0114012,565.99,625.35,0.0,1,8,9,4,CLIENT_02836,39,51,90.51,-625.35,0,0,0
TXN_0113651,316.93,1268.37,951.44,1,17,10,6,CLIENT_00664,35,59,24.99,-316.92999999999984,0,0,0
TXN_0100438,103.33,1154.31,1050.98,0,16,4,2,CLIENT_01821,55,41,8.95,-103.32999999999993,0,0,0
TXN_0116533,51.53,1538.16,1486.63,0,15,3,4,CLIENT_00709,21,56,3.35,-51.52999999999997,0,0,0
TXN_0103269,530.05,3773.55,3243.49,0,17,3,6,CLIENT_01419,25,42,14.05,-530.0600000000004,0,0,0
TXN_0103752,100.0,100.0,0.0,0,12,8,1,CLIENT_04394,47,36,100.0,-100.0,0,0,0
TXN_0109113,410.75,988.83,578.08,1,17,3,2,CLIENT_00240,20,52,41.54,-410.75,0,0,0
TXN_0109440,440.18,1590.59,1150.4,0,8,12,3,CLIENT_04034,36,56,27.67,-440.1899999999998,0,0,0
TXN_0101739,296.27,1482.7,1186.43,0,18,3,3,CLIENT_02259,30,61,19.98,-296.27,0,0,0
TXN_0100606,16.35,2803.54,2787.19,0,15,4,4,CLIENT_04087,45,63,0.58,-16.34999999999991,0,0,0
TXN_0117085,584.65,640.53,0.0,2,17,4,4,CLIENT_00545,38,54,91.28,-640.53,0,0,0
TXN_0112998,158.82,1486.08,1327.26,0,14,6,4,CLIENT_01715,24,29,10.69,-158.81999999999994,0,0,0
TXN_0116972,230.85,799.01,568.17,1,17,6,4,CLIENT_00011,54,38,28.89,-230.84000000000003,0,0,0
TXN_0118366,106.76,781.62,674.86,0,15,12,5,CLIENT_04863,27,38,13.66,-106.75999999999999,0,0,0
TXN_0115683,76.23,7349.59,7273.36,2,16,2,4,CLIENT_03315,34,47,1.04,-76.23000000000047,0,0,0
TXN_0111037,34.63,3148.35,3113.72,1,18,12,2,CLIENT_03365,41,53,1.1,-34.63000000000011,0,0,0
TXN_0105746,3392.81,1376.53,4769.34,3,8,1,3,CLIENT_01883,47,52,246.48,3392.8100000000004,0,0,0
TXN_0111584,273.44,654.6,381.16,1,18,5,2,CLIENT_02358,59,53,41.77,-273.44,0,0,0
TXN_0106270,100.0,100.0,0.0,1,8,3,5,CLIENT_03073,53,49,100.0,-100.0,0,0,0
TXN_0108851,131.11,818.55,687.45,0,9,9,0,CLIENT_00167,67,57,16.02,-131.0999999999999,0,0,0
TXN_0118408,136.78,2408.89,2272.1,2,12,9,1,CLIENT_02798,51,38,5.68,-136.78999999999996,0,0,0
TXN_0106600,45.94,199.18,153.24,0,10,6,4,CLIENT_02085,55,40,23.06,-45.94,0,0,0
TXN_0111378,34.08,100.0,65.92,0,14,10,3,CLIENT_04267,23,52,34.08,-34.08,0,0,0
TXN_0117189,138.89,433.36,294.47,1,18,8,2,CLIENT_02941,38,40,32.05,-138.89,0,0,0
TXN_0111605,21.94,673.5,651.56,2,14,8,3,CLIENT_01309,50,64,3.26,-21.940000000000055,0,0,0
TXN_0106909,660.51,2347.77,1687.26,2,14,12,3,CLIENT_02394,68,47,28.13,-660.51,0,0,0
TXN_0100738,77.49,100.0,22.51,2,19,12,1,CLIENT_01385,68,44,77.49,-77.49,0,0,0
TXN_0101994,148.49,2094.92,1946.42,2,15,5,6,CLIENT_02202,42,57,7.09,-148.5,0,0,0
TXN_0100119,455.0,2518.1,2063.1,1,13,6,1,CLIENT_00251,20,32,18.07,-455.0,0,0,0
TXN_0114926,100.0,100.0,0.0,2,8,8,1,CLIENT_01949,32,47,100.0,-100.0,0,0,0
TXN_0117609,62.2,5132.39,5070.19,0,9,5,6,CLIENT_01658,34,58,1.21,-62.20000000000073,0,0,0
TXN_0117436,471.85,100.0,529.13,3,9,3,2,CLIENT_01058,69,53,471.85,429.13,0,0,0
TXN_0118553,36.47,1930.47,1894.0,0,13,11,1,CLIENT_00656,59,44,1.89,-36.47000000000003,0,0,0
TXN_0107293,283.36,1043.49,760.13,0,13,3,1,CLIENT_04910,44,59,27.16,-283.36,0,0,0
TXN_0103405,106.02,282.25,176.23,2,8,2,2,CLIENT_03286,18,42,37.56,-106.02000000000001,0,0,0
TXN_0110537,169.9,1503.22,1333.31,0,12,12,6,CLIENT_01261,38,47,11.3,-169.91000000000008,0,0,0
TXN_0118466,78.06,3612.19,3534.13,1,6,9,3,CLIENT_01271,36,46,2.16,-78.05999999999995,0,0,0
TXN_0108626,404.5,2414.75,2010.26,1,19,1,4,CLIENT_01671,48,54,16.75,-404.49,0,0,0
TXN_0103481,1742.66,289.81,2032.47,3,14,3,2,CLIENT_00523,46,37,601.31,1742.66,0,0,0
TXN_0117818,434.86,3573.52,3138.67,0,11,2,1,CLIENT_00956,48,43,12.17,-434.8499999999999,0,0,0
TXN_0100127,100.0,100.0,0.0,2,15,4,2,CLIENT_03082,29,54,100.0,-100.0,0,0,0
TXN_0113426,1063.15,1918.54,855.39,1,11,8,0,CLIENT_01377,25,53,55.41,-1063.15,0,0,0
TXN_0110610,91.35,1289.49,1198.14,2,16,3,5,CLIENT_01266,37,44,7.08,-91.34999999999991,0,0,0
TXN_0115273,100.0,100.0,0.0,1,20,11,0,CLIENT_00700,32,41,100.0,-100.0,0,0,0
TXN_0119580,61.49,3783.69,3722.19,0,18,11,5,CLIENT_00889,59,44,1.63,-61.5,0,0,0
TXN_0119285,124.24,2087.47,1963.23,1,8,8,2,CLIENT_01231,33,54,5.95,-124.23999999999978,0,0,0
TXN_0112822,12.11,3853.86,3841.75,0,13,6,3,CLIENT_04801,67,61,0.31,-12.110000000000127,0,0,0
TXN_0103073,402.27,6173.77,5771.51,1,17,3,2,CLIENT_02053,28,37,6.52,-402.2600000000002,0,0,0
TXN_0102380,1362.53,1362.53,0.0,1,13,6,6,CLIENT_00193,26,57,100.0,-1362.53,0,0,0
TXN_0102483,872.48,1582.01,709.53,1,12,2,3,CLIENT_02054,34,52,55.15,-872.48,0,0,0
TXN_0103461,81.69,473.73,392.05,0,16,8,1,CLIENT_04769,60,51,17.24,-81.68,0,0,0
TXN_0115231,101.22,103.54,16.31,0,11,10,4,CLIENT_02730,50,56,97.76,-87.23,0,0,0
TXN_0107458,137.17,841.98,704.81,2,17,8,4,CLIENT_02022,39,54,16.29,-137.17000000000007,0,0,0
TXN_0115884,473.4,2191.85,1718.44,0,14,12,0,CLIENT_02367,27,43,21.6,-473.40999999999985,0,0,0
TXN_0106885,323.61,1527.28,1203.67,2,13,11,4,CLIENT_00320,67,52,21.19,-323.6099999999999,0,0,0
TXN_0115097,386.25,3555.61,3941.85,3,13,3,0,CLIENT_03814,69,47,10.86,386.2399999999998,0,0,0
TXN_0118684,71.11,2717.38,2646.27,1,13,5,1,CLIENT_02592,64,36,2.62,-71.11000000000013,0,0,0
TXN_0114970,114.31,510.66,396.34,0,16,8,0,CLIENT_00522,57,44,22.38,-114.32000000000005,0,0,0
TXN_0100803,83.54,992.57,911.57,1,11,3,4,CLIENT_00527,20,63,8.42,-81.0,0,0,0
TXN_0100474,70.37,2137.67,2067.3,1,10,7,3,CLIENT_01421,49,46,3.29,-70.36999999999989,0,0,0
TXN_0108608,147.83,4192.7,4044.63,0,11,1,5,CLIENT_01617,56,51,3.53,-148.0699999999997,0,0,0
TXN_0106482,312.5,1082.5,769.99,2,18,4,3,CLIENT_04331,36,61,28.87,-312.51,0,0,0
TXN_0118287,87.27,936.37,849.1,1,15,8,2,CLIENT_04617,37,53,9.32,-87.26999999999998,0,0,0
TXN_0105557,832.79,1872.04,1039.24,1,12,2,4,CLIENT_02203,57,54,44.49,-832.8,0,0,0
TXN_0113948,921.37,1553.99,2475.36,3,14,2,2,CLIENT_03655,27,54,59.29,921.3700000000001,0,0,0
TXN_0108891,100.0,100.0,0.0,0,12,5,6,CLIENT_04719,39,64,100.0,-100.0,0,0,0
TXN_0112521,15.7,1888.06,1872.36,1,12,12,4,CLIENT_03127,34,57,0.83,-15.700000000000045,0,0,0
TXN_0104448,100.0,100.0,0.0,2,13,12,4,CLIENT_01776,53,55,100.0,-100.0,0,0,0
TXN_0100484,1397.43,4725.06,3327.63,1,13,3,5,CLIENT_03152,66,38,29.57,-1397.4300000000003,0,0,0
TXN_0110422,207.8,1311.57,1087.0,0,12,8,4,CLIENT_04173,51,51,15.84,-224.56999999999994,0,0,0
TXN_0119411,154.21,239.24,85.03,1,14,10,1,CLIENT_01092,28,54,64.46,-154.21,0,0,0
TXN_0114900,100.0,100.0,0.0,0,15,12,5,CLIENT_00987,51,51,100.0,-100.0,0,0,0
TXN_0111226,468.39,868.5,400.11,0,9,1,3,CLIENT_04809,40,48,53.93,-468.39,0,0,0
TXN_0119132,389.17,3207.95,2818.77,0,15,9,0,CLIENT_04797,66,38,12.13,-389.17999999999984,0,0,0
TXN_0107920,130.24,1576.2,1445.96,0,7,5,0,CLIENT_01916,58,59,8.26,-130.24,0,0,0
TXN_0107911,71.86,520.34,448.48,0,13,12,0,CLIENT_02937,27,48,13.81,-71.86000000000001,0,0,0
TXN_0102766,151.35,3206.23,3054.88,1,5,1,4,CLIENT_02568,34,45,4.72,-151.3499999999999,0,1,0
TXN_0114865,1132.26,4661.48,5793.74,3,13,7,1,CLIENT_03138,41,44,24.29,1132.2600000000002,0,0,0
TXN_0116506,432.76,1291.08,858.33,0,21,3,5,CLIENT_04860,39,43,33.52,-432.7499999999999,0,0,0
TXN_0111688,100.0,100.0,0.0,1,13,7,0,CLIENT_03102,54,55,100.0,-100.0,0,0,0
TXN_0104037,324.67,805.24,480.57,1,11,5,6,CLIENT_03437,62,50,40.32,-324.67,0,0,0
TXN_0100856,151.87,1858.12,1706.25,2,10,11,0,CLIENT_00096,42,61,8.17,-151.8699999999999,0,0,0
TXN_0116136,424.27,11669.65,11245.38,1,15,7,6,CLIENT_04168,24,54,3.64,-424.27000000000044,0,0,0
TXN_0108830,612.63,891.58,278.94,2,18,4,2,CLIENT_00723,32,53,68.71,-612.6400000000001,0,0,0
TXN_0108803,100.0,100.0,0.0,0,13,3,3,CLIENT_02322,43,57,100.0,-100.0,0,0,0
TXN_0111838,688.44,3205.88,2517.44,0,11,5,0,CLIENT_04896,66,50,21.47,-688.44,0,0,0
TXN_0103826,600.25,714.25,114.01,1,18,1,6,CLIENT_03802,27,61,84.04,-600.24,0,0,0
TXN_0118127,335.03,2098.14,1763.11,2,15,4,2,CLIENT_04020,45,53,15.97,-335.03,0,0,0
TXN_0105995,517.41,472.6,0.0,2,17,5,5,CLIENT_00693,62,50,109.48,-472.6,0,0,0
TXN_0100503,100.0,100.0,0.0,0,5,3,6,CLIENT_02584,61,49,100.0,-100.0,0,1,0
TXN_0102959,225.24,265.14,39.9,0,8,2,3,CLIENT_01519,31,57,84.95,-225.23999999999998,0,0,0
TXN_0107988,234.55,573.97,808.52,3,20,5,2,CLIENT_04967,53,56,40.86,234.54999999999995,0,0,0
TXN_0109640,298.2,697.13,398.93,2,19,1,5,CLIENT_00873,35,66,42.78,-298.2,0,0,0
TXN_0108109,838.54,838.54,0.0,0,18,6,5,CLIENT_01572,68,63,100.0,-838.54,0,0,0
TXN_0105382,43.03,3041.1,2998.06,1,7,1,5,CLIENT_03127,26,56,1.41,-43.039999999999964,0,0,0
TXN_0113951,78.87,2758.34,2679.46,0,11,9,0,CLIENT_00358,35,51,2.86,-78.88000000000011,0,0,0
TXN_0113138,110.26,321.07,210.81,0,17,5,0,CLIENT_02049,44,43,34.34,-110.25999999999999,0,0,0
TXN_0117987,486.71,5326.74,4840.02,2,11,12,0,CLIENT_01661,21,55,9.14,-486.71999999999935,0,0,0
TXN_0113435,100.0,100.0,0.0,0,17,11,2,CLIENT_04946,52,56,100.0,-100.0,0,0,0
TXN_0107725,145.53,561.82,416.29,2,13,8,2,CLIENT_00392,33,42,25.9,-145.53000000000003,0,0,0
TXN_0112033,100.0,100.0,0.0,0,15,12,6,CLIENT_02844,48,57,100.0,-100.0,0,0,0
TXN_0108129,100.0,100.0,0.0,2,6,7,5,CLIENT_03907,29,43,100.0,-100.0,0,0,0
TXN_0112787,98.73,1102.03,1003.3,0,14,7,0,CLIENT_04327,57,52,8.96,-98.73000000000002,0,0,0
TXN_0108292,130.25,2757.63,2635.03,0,12,2,4,CLIENT_02721,23,54,4.72,-122.59999999999991,0,0,0
TXN_0118321,274.39,7065.64,6791.25,1,12,9,4,CLIENT_01206,20,45,3.88,-274.3900000000003,0,0,0
TXN_0113060,858.35,858.35,0.0,1,16,9,5,CLIENT_02348,34,52,100.0,-858.35,0,0,0
TXN_0103295,232.86,1406.37,1173.51,2,15,8,2,CLIENT_00387,29,49,16.56,-232.8599999999999,0,0,0
TXN_0108957,5.33,1162.97,1157.64,0,15,3,5,CLIENT_03759,20,59,0.46,-5.329999999999927,0,0,0
TXN_0100115,15.04,4408.95,4393.91,0,6,2,5,CLIENT_00584,64,52,0.34,-15.039999999999964,0,0,0
TXN_0105647,100.0,100.0,0.0,0,16,8,3,CLIENT_04675,52,60,100.0,-100.0,0,0,0
TXN_0112624,187.71,3523.73,3336.02,2,18,7,1,CLIENT_00521,57,46,5.33,-187.71000000000004,0,0,0
TXN_0114747,30.31,939.58,909.27,0,15,6,5,CLIENT_03323,52,59,3.23,-30.31000000000006,0,0,0
TXN_0107181,1084.57,664.29,1748.86,3,12,10,5,CLIENT_04608,44,43,163.27,1084.57,0,0,0
TXN_0101710,287.82,2394.71,2106.9,1,0,3,0,CLIENT_03889,50,51,12.02,-287.80999999999995,0,1,0
TXN_0115957,38.49,204.7,166.21,0,7,9,1,CLIENT_03112,67,47,18.8,-38.48999999999998,0,0,0
TXN_0105817,115.09,1848.67,1733.59,0,12,9,1,CLIENT_01268,50,58,6.23,-115.08000000000015,0,0,0
TXN_0115278,204.11,585.18,381.07,0,12,3,3,CLIENT_00145,29,44,34.88,-204.10999999999996,0,0,0
TXN_0102480,215.03,215.03,0.0,0,11,5,0,CLIENT_00769,68,42,100.0,-215.03,0,0,0
TXN_0110250,100.0,100.0,0.0,0,14,9,3,CLIENT_03978,50,36,100.0,-100.0,0,0,0
TXN_0104032,199.75,210.7,10.95,0,13,1,0,CLIENT_02551,32,48,94.8,-199.75,0,0,0
TXN_0113347,346.48,346.48,0.0,1,12,8,0,CLIENT_04054,32,48,100.0,-346.48,0,0,0
TXN_0116530,699.34,667.15,0.0,1,13,2,3,CLIENT_03926,23,56,104.83,-667.15,0,0,0
TXN_0109514,906.87,1679.27,2586.14,3,13,10,5,CLIENT_00674,48,41,54.0,906.8699999999999,0,0,0
TXN_0104610,156.97,1474.81,1317.84,2,14,6,2,CLIENT_02188,58,48,10.64,-156.97000000000003,0,0,0
TXN_0105117,87.73,814.51,726.78,2,11,7,3,CLIENT_04339,60,50,10.77,-87.73000000000002,0,0,0
TXN_0116946,154.58,521.45,366.87,0,9,9,3,CLIENT_02368,21,48,29.64,-154.58000000000004,0,0,0
TXN_0106385,114.09,1433.75,1319.66,0,13,3,2,CLIENT_03211,32,47,7.96,-114.08999999999992,0,0,0
TXN_0115139,3.13,6457.32,6454.18,0,15,2,6,CLIENT_00296,67,44,0.05,-3.139999999999418,0,0,0
TXN_0106271,121.14,1448.22,1327.08,2,8,4,0,CLIENT_01163,35,48,8.36,-121.1400000000001,0,0,0
TXN_0100341,19.38,1093.17,1073.79,0,13,8,3,CLIENT_02657,48,49,1.77,-19.38000000000011,0,0,0
TXN_0100828,10.74,100.0,89.26,0,13,11,5,CLIENT_02209,50,52,10.74,-10.739999999999995,0,0,0
TXN_0112529,33.34,1378.48,1345.13,1,19,2,1,CLIENT_02335,35,53,2.42,-33.34999999999991,0,0,0
TXN_0111551,144.69,2073.63,1928.94,0,13,12,1,CLIENT_02184,61,56,6.98,-144.69000000000005,0,0,0
TXN_0109527,948.0,948.0,0.0,1,14,7,5,CLIENT_03209,65,52,100.0,-948.0,0,0,0
TXN_0111836,71.55,913.27,841.73,1,8,2,6,CLIENT_02920,53,62,7.83,-71.53999999999996,0,0,0
TXN_0100313,11.91,990.93,979.02,2,19,11,1,CLIENT_03487,52,64,1.2,-11.909999999999968,0,0,0
TXN_0111697,424.17,1203.28,1627.44,3,14,11,1,CLIENT_01476,41,49,35.25,424.1600000000001,0,0,0
TXN_0110051,228.31,5100.27,4871.96,2,12,3,0,CLIENT_02895,30,44,4.48,-228.3100000000004,0,0,0
TXN_0112863,1338.62,1897.41,558.78,2,16,9,4,CLIENT_00989,42,57,70.55,-1338.63,0,0,0
