study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
14,61,3.9,96,32,7.6,16,97,8,0,5
29,56,7.15,84,77,7.6,24,85,5,2,5
21,65,6.2,96,23,10.0,30,38,3,0,5
29,42,8.0,57,21,4.6,12,54,5,0,4
9,46,3.6,86,51,5.7,13,96,1,0,5
2,83,7.5,99,100,7.9,2,93,1,1,5
4,47,7.3,61,86,5.9,22,54,7,0,5
14,59,4.6,90,5,6.1,12,69,9,0,5
29,51,6.8,73,18,9.4,10,62,4,0,5
26,74,5.06,86,75,7.5,29,76,6,2,5
34,56,4.4,97,89,4.6,30,18,0,2,4
39,67,7.700000000000001,83,28,5.9,15,57,5,2,5
7,80,10.780000000000001,99,63,4.5,5,25,10,2,4
33,49,5.170000000000001,23,13,7.3,1,80,10,2,5
22,61,6.050000000000001,50,80,5.0,8,100,9,2,5
17,77,5.28,32,29,9.1,21,90,6,2,5
22,96,4.9,46,70,7.5,25,87,9,1,5
12,72,6.38,78,20,4.4,18,46,6,2,4
38,61,7.9,84,64,5.8,6,13,9,0,5
37,83,3.3,83,3,7.7,23,2,2,1,5
36,76,10.67,44,45,6.0,1,68,8,2,5
20,52,3.63,56,7,7.1,14,13,8,2,5
21,66,9.2,94,17,9.5,10,7,4,0,5
19,54,9.3,92,59,6.1,4,88,8,0,5
15,61,6.7,90,44,6.0,18,14,10,0,5
16,69,4.0,33,71,8.9,23,44,6,1,5
32,82,7.0,43,94,5.9,19,100,6,1,5
2,79,7.4,86,30,4.5,25,44,8,1,4
4,76,9.0,67,27,5.1,8,2,1,1,5
17,73,6.9,84,63,9.7,12,10,9,0,5
24,83,5.9,57,36,9.6,10,8,4,0,5
12,99,8.9,89,66,5.3,13,3,7,0,5
13,73,9.9,78,78,7.3,7,78,7,0,5
11,97,7.5,31,67,4.8,24,90,2,0,4
33,87,10.01,73,34,8.0,17,94,4,2,5
17,92,7.2,70,97,5.1,26,49,3,0,5
9,74,7.8,57,35,4.3,12,79,3,0,4
39,81,8.58,65,56,8.9,6,95,1,2,5
13,58,7.9,29,69,6.0,23,97,5,1,5
25,47,5.2,28,3,4.7,7,5,0,0,4
29,78,7.700000000000001,71,48,9.0,13,43,7,2,5
9,72,7.920000000000001,70,93,8.6,14,4,9,2,5
29,83,5.720000000000001,41,38,8.1,25,56,8,2,5
37,100,5.940000000000001,92,17,9.5,23,87,10,2,5
27,67,8.3,91,59,6.9,28,48,4,1,5
9,76,7.1,87,85,4.8,23,82,5,1,4
29,87,4.0,24,9,4.4,13,93,0,1,4
29,64,8.9,48,92,5.9,6,75,5,0,5
38,75,10.12,25,22,4.5,19,68,0,2,4
37,56,6.3,88,67,7.2,13,27,4,0,5
28,63,4.95,77,58,4.1,22,38,8,2,4
18,60,10.56,62,82,6.7,9,33,4,2,5
10,41,9.2,88,89,5.1,11,61,2,1,5
34,70,4.7,91,6,6.2,10,11,3,1,5
21,83,3.7,56,12,8.1,3,86,2,0,5
14,72,6.71,77,2,6.1,19,68,3,2,5
29,69,8.47,56,39,6.0,27,53,9,2,5
30,51,4.2,45,10,9.9,7,100,5,0,5
14,83,6.6,61,79,8.3,23,79,2,1,5
36,51,6.6000000000000005,35,83,7.1,5,72,4,2,5
7,90,10.12,41,50,7.5,24,96,6,2,5
19,96,6.6000000000000005,42,86,7.7,24,36,0,2,5
6,88,6.7,66,22,4.1,27,32,2,1,4
26,91,9.7,86,31,4.5,27,48,10,1,4
3,63,5.1,22,40,7.9,15,0,5,0,5
11,63,5.0,31,41,6.2,2,46,9,1,5
31,97,8.6,42,37,4.3,11,36,1,1,4
6,99,4.9,30,66,5.8,6,8,7,0,5
34,50,8.8,71,71,4.8,5,17,6,0,4
2,52,4.07,69,77,9.5,20,84,1,2,5
19,66,3.8,76,71,5.2,7,43,4,1,5
33,47,9.3,83,74,4.9,4,77,3,0,4
12,49,6.8,65,41,7.8,5,69,1,0,5
22,47,8.8,48,42,7.1,24,62,3,2,5
27,59,4.6,89,32,7.5,5,2,8,1,5
26,47,4.620000000000001,65,78,6.6,27,17,9,2,5
23,48,8.8,35,36,6.8,29,36,1,1,5
28,46,5.5,70,77,8.7,27,19,9,0,5
14,53,6.820000000000001,30,89,5.3,25,92,9,2,5
34,67,3.2,30,56,6.4,10,35,5,1,5
35,41,5.7,82,63,9.7,18,79,3,0,5
36,96,9.240000000000002,72,63,5.1,2,3,7,2,5
2,82,9.57,77,59,5.8,15,77,3,2,5
22,47,7.9,38,51,5.1,9,16,8,0,5
7,52,7.8,51,71,4.1,2,98,9,1,4
29,60,6.5,69,67,5.6,3,56,2,1,5
18,86,7.48,91,99,4.3,22,98,6,2,4
6,67,8.2,74,81,4.9,20,48,4,0,4
32,74,4.7,95,26,6.2,24,95,10,1,5
6,62,4.6,60,58,4.1,24,52,0,1,4
39,85,9.6,89,18,8.5,2,9,2,1,5
4,54,3.5200000000000005,40,2,8.8,2,28,8,2,5
24,41,4.4,45,72,6.5,19,75,8,2,5
38,100,7.700000000000001,20,38,9.9,14,8,4,2,5
38,90,8.2,100,65,8.1,27,89,4,1,5
11,51,6.8,46,72,8.5,18,20,10,0,5
11,96,5.5,69,55,5.2,21,0,3,0,5
20,91,9.8,85,5,9.0,1,35,3,0,5
18,75,8.690000000000001,84,27,9.7,7,82,3,2,5
22,42,8.8,29,47,5.4,8,5,1,1,5
15,44,3.3,56,97,8.1,12,17,6,1,5
10,42,4.7,88,92,8.5,4,100,2,0,5
2,96,5.6,60,47,5.8,23,71,0,1,5
14,86,4.3,65,66,6.9,25,10,10,0,5
5,58,3.8500000000000005,96,53,4.6,7,68,9,2,4
2,41,4.6,64,15,5.0,18,20,2,0,5
33,83,7.370000000000001,46,34,4.4,18,84,8,2,4
35,76,7.9,84,74,7.4,26,83,8,1,5
29,93,8.4,27,86,7.8,10,8,9,1,5
32,56,3.63,86,29,9.5,10,1,6,2,5
9,53,6.0,68,47,7.3,6,3,0,1,5
27,67,4.29,33,68,5.6,24,89,5,2,5
35,66,6.0,81,7,4.4,12,11,9,0,4
4,93,6.6000000000000005,62,50,9.3,10,82,0,2,5
13,49,6.5,46,9,6.9,27,82,1,0,5
2,42,9.2,46,27,8.4,13,82,2,1,5
6,75,8.6,87,35,4.1,26,92,10,0,4
31,77,7.5,94,59,6.9,30,38,10,0,5
31,95,9.2,67,9,6.0,27,59,5,1,5
18,64,7.7,86,13,4.2,12,33,10,1,4
24,61,8.7,44,62,8.7,19,58,6,0,5
16,87,7.590000000000001,83,100,7.1,1,71,7,2,5
38,78,6.7,43,46,6.0,1,5,8,0,5
22,86,8.1,28,68,8.8,11,31,6,1,5
15,69,3.4100000000000006,27,55,6.7,18,27,5,2,5
3,60,7.8,78,5,4.0,26,74,4,0,4
12,69,9.5,36,93,9.7,22,91,9,1,5
39,67,8.8,62,18,5.5,2,95,1,2,5
35,70,3.3,87,51,9.0,6,40,7,1,5
39,96,6.16,23,61,8.9,16,71,4,2,5
35,91,8.7,27,48,5.0,27,83,9,0,5
19,65,10.67,61,77,6.8,1,87,1,2,5
31,82,6.16,68,10,4.2,9,26,2,2,4
16,61,8.9,25,45,6.1,28,52,9,0,5
28,60,9.9,92,68,8.4,15,10,9,2,5
35,40,3.9,61,44,5.4,16,86,6,0,5
39,76,8.9,91,94,4.7,14,21,9,1,4
34,52,5.3,51,57,7.0,7,4,7,1,5
25,60,7.2,34,31,7.2,1,33,4,1,5
16,85,6.8,88,87,8.1,16,61,9,0,5
31,48,7.6,46,9,8.6,9,30,7,0,5
18,56,8.2,85,12,8.2,29,46,9,0,5
6,86,6.1,78,12,9.1,25,36,9,0,5
30,60,9.2,47,35,5.3,11,25,5,1,5
5,70,8.7,43,85,7.4,30,86,1,0,5
11,78,8.5,70,72,6.2,10,42,1,1,5
18,98,6.820000000000001,40,18,9.8,11,60,7,2,5
11,93,3.63,50,6,6.6,6,37,3,2,5
18,61,6.4,94,14,9.8,2,31,7,1,5
21,51,10.230000000000002,69,80,8.6,18,68,8,2,5
25,94,4.3,59,45,8.3,12,61,5,1,5
6,45,9.9,87,77,6.9,14,24,8,0,5
35,92,8.7,35,47,6.7,8,32,5,1,5
7,55,8.0,95,65,7.2,25,63,10,0,5
3,65,8.47,82,77,5.8,4,70,2,2,5
14,44,7.1,75,3,9.4,18,15,7,1,5
12,48,8.0,99,2,8.8,21,48,0,0,5
24,85,6.0,43,2,8.8,13,92,5,1,5
17,79,8.9,47,74,6.6,23,14,2,1,5
32,53,7.9,50,68,4.4,14,19,9,1,4
12,83,9.240000000000002,34,92,8.1,20,21,9,2,5
17,81,8.5,61,27,6.2,28,9,2,0,5
9,69,3.9600000000000004,69,22,9.2,25,71,8,2,5
5,91,3.4,24,29,8.7,28,54,6,0,5
5,91,8.6,67,61,4.9,15,95,1,1,4
26,65,5.28,32,86,7.6,20,27,5,2,5
4,92,7.1,51,50,8.2,24,8,3,0,5
33,84,6.1,86,40,7.4,19,30,9,0,5
4,68,3.5200000000000005,98,85,7.1,28,86,10,2,5
28,58,3.3,49,63,5.4,14,82,6,0,5
30,86,8.8,25,42,5.4,12,95,3,0,5
33,47,7.3,44,75,8.6,22,73,6,1,5
20,62,6.7,47,90,4.1,15,83,5,0,4
22,92,9.6,81,57,8.7,6,98,7,0,5
6,81,4.620000000000001,41,58,7.2,19,56,6,2,5
19,74,4.8,87,39,9.6,2,30,8,0,5
29,70,8.3,34,45,10.0,6,74,3,1,5
23,92,9.240000000000002,45,61,8.0,23,42,8,2,5
22,74,6.38,82,48,6.5,23,73,4,2,5
7,71,9.7,37,78,6.9,26,8,10,0,5
2,97,10.56,92,22,5.2,11,41,8,2,5
6,44,3.4100000000000006,82,43,4.6,1,73,10,2,4
13,55,4.620000000000001,81,43,7.5,28,49,3,2,5
27,56,8.7,87,18,8.8,22,36,2,1,5
35,71,5.3,67,43,5.6,9,100,6,1,5
15,77,3.7,69,10,6.5,13,70,3,0,5
27,97,8.5,82,59,7.3,9,83,4,1,5
28,71,6.2,88,37,9.4,15,83,2,0,5
10,91,7.040000000000001,25,2,4.8,28,71,5,2,4
27,59,4.3,77,15,5.4,18,16,3,1,5
23,87,7.6,70,95,9.5,4,88,0,1,5
31,95,6.9,31,8,4.2,22,76,1,1,4
18,41,4.4,66,40,7.9,4,76,7,1,5
27,59,5.940000000000001,28,37,7.8,12,47,3,2,5
37,86,7.920000000000001,26,68,6.3,9,1,9,2,5
2,57,9.5,48,64,6.8,18,100,1,1,5
9,40,10.340000000000002,97,34,9.1,26,41,3,2,5
36,97,5.5,70,34,5.0,6,62,6,2,5
16,68,8.91,74,75,5.4,17,10,10,2,5
23,68,8.4,78,99,7.1,25,83,1,0,5
15,58,8.7,75,84,6.5,17,55,5,1,5
27,83,7.0,41,47,7.4,29,72,0,0,5
29,79,3.1,37,7,9.5,13,44,2,0,5
24,45,9.13,77,26,9.5,12,44,8,2,5
15,83,3.7,59,8,5.4,14,28,4,0,5
25,78,4.18,50,91,5.8,8,33,10,2,5
3,89,7.920000000000001,75,29,5.0,29,68,7,2,5
27,93,9.9,54,13,9.6,15,94,0,0,5
15,85,4.7,45,22,6.4,9,89,3,1,5
8,47,7.5,87,28,6.7,1,100,2,1,5
4,63,5.61,53,25,8.8,17,19,9,2,5
24,59,9.3,95,85,7.1,10,71,8,0,5
19,93,7.2,35,14,4.7,30,69,6,1,4
39,53,4.5,61,72,6.6,23,17,2,0,5
36,44,4.8,24,89,7.8,26,71,0,0,5
16,80,6.0,80,80,8.3,5,59,4,0,5
26,79,4.29,63,72,7.9,11,54,9,2,5
38,73,3.9600000000000004,54,66,4.7,3,51,2,2,4
29,99,8.58,20,15,5.8,25,24,10,2,5
11,55,5.9,62,12,8.4,2,65,1,1,5
18,84,8.1,51,89,9.3,22,27,2,0,5
23,46,4.18,82,80,4.3,4,88,4,2,4
27,55,7.3,52,95,4.3,21,19,4,0,4
26,46,6.1,96,23,7.9,2,69,9,0,5
18,66,3.74,85,61,7.3,1,36,7,2,5
14,53,6.8,49,56,4.9,9,15,3,1,4
21,53,3.9600000000000004,29,35,7.3,3,34,1,2,5
26,83,8.8,42,59,9.8,6,54,7,0,5
5,72,7.4,58,85,7.8,14,99,7,0,5
11,72,6.9,64,72,6.7,25,64,9,1,5
4,83,4.29,48,21,9.0,1,77,7,2,5
19,59,5.0,49,83,5.3,12,13,10,0,5
37,92,6.5,53,2,6.5,21,23,0,0,5
23,86,7.4,71,35,7.2,16,82,8,0,5
35,75,4.3,100,96,7.0,20,37,3,0,5
9,46,3.4100000000000006,41,81,9.5,19,81,3,2,5
20,71,5.940000000000001,24,35,5.8,18,8,7,2,5
38,87,7.040000000000001,30,9,4.3,14,76,7,2,4
7,42,4.73,51,99,9.5,3,58,5,2,5
27,78,7.040000000000001,43,20,5.3,14,50,3,2,5
35,68,5.4,30,88,6.3,17,50,2,1,5
7,63,6.820000000000001,30,48,7.2,13,18,4,2,5
38,61,5.4,36,8,9.9,1,61,7,0,5
34,45,8.14,51,90,7.2,29,9,6,2,5
23,87,3.3,46,78,6.7,29,37,10,1,5
22,63,4.2,51,51,7.5,8,2,7,0,5
7,79,6.0,80,95,9.8,21,47,10,1,5
7,62,5.5,44,47,8.9,2,40,0,0,5
5,93,5.7,83,59,5.0,19,16,10,0,5
31,77,9.46,83,49,8.8,15,86,3,2,5
12,49,9.2,47,38,9.0,14,90,8,1,5
31,55,4.7,59,15,8.1,14,72,5,1,5
32,50,8.9,33,27,7.9,18,68,9,0,5
25,71,6.820000000000001,61,5,6.6,15,82,7,2,5
10,84,4.9,58,60,7.9,10,92,7,0,5
4,100,9.9,21,5,8.4,18,14,4,1,5
32,45,8.8,100,65,4.7,20,99,10,0,4
38,63,11.0,20,39,5.5,28,55,7,2,5
37,72,4.2,51,70,5.2,4,75,3,1,5
25,92,4.0,83,90,9.0,7,77,5,0,5
32,90,7.15,97,61,8.1,2,14,6,2,5
7,51,7.5,50,27,6.7,9,94,5,1,5
3,95,4.620000000000001,77,79,9.0,23,4,5,2,5
21,66,9.0,97,46,8.3,4,43,7,0,5
29,77,6.7,33,8,9.5,12,2,4,1,5
12,57,6.490000000000001,88,51,4.5,23,46,7,2,4
5,84,7.2,35,14,7.1,10,29,8,1,5
16,78,7.4,88,33,8.2,11,11,3,0,5
7,94,3.3,73,19,5.2,1,14,2,0,5
31,52,11.0,32,77,6.0,13,37,4,2,5
39,92,5.5,99,59,6.5,7,27,9,1,5
3,79,3.4,98,57,8.8,29,48,9,0,5
16,69,9.9,50,74,7.0,6,86,4,2,5
12,92,11.0,88,93,7.0,9,46,6,2,5
9,88,9.57,40,66,6.6,24,78,2,2,5
27,80,9.0,49,1,5.4,18,74,10,1,5
6,91,7.4,42,49,9.5,27,93,9,0,5
7,52,9.5,57,13,5.9,3,11,8,0,5
27,73,3.3,48,55,7.4,13,53,5,1,5
5,75,8.4,96,92,4.9,3,82,9,0,4
20,69,8.47,51,68,6.6,13,31,8,2,5
21,100,3.63,81,43,9.4,30,0,0,2,5
34,64,6.8,64,45,10.0,28,15,1,1,5
21,41,7.26,68,5,6.2,6,10,9,2,5
13,75,7.8,52,7,4.9,18,94,1,0,4
2,57,3.5,23,38,5.9,27,96,10,0,5
27,44,8.6,37,92,6.0,2,54,7,1,5
15,58,4.4,89,43,7.9,20,35,3,2,5
39,81,5.9,83,26,7.0,17,29,6,0,5
38,57,9.2,47,15,8.6,1,67,3,0,5
12,96,6.9,77,90,8.2,17,55,3,0,5
37,71,6.2700000000000005,75,38,5.5,5,59,7,2,5
14,60,3.3,39,0,8.7,29,88,10,0,5
4,49,8.47,96,50,9.1,9,97,9,2,5
34,76,9.9,53,62,7.6,4,16,3,0,5
7,88,10.340000000000002,29,32,9.6,14,32,2,2,5
11,61,8.0,41,49,8.7,8,29,10,0,5
6,52,4.07,24,53,7.6,23,12,9,2,5
24,94,4.7,63,26,9.4,13,11,8,1,5
11,56,4.3,28,80,7.6,6,31,2,1,5
3,48,5.5,62,78,7.1,14,86,4,1,5
14,63,4.6,23,85,6.1,9,92,10,0,5
3,83,5.170000000000001,61,18,9.3,26,33,0,2,5
21,53,7.3,84,27,4.7,17,82,8,0,4
2,85,5.720000000000001,60,22,6.8,7,11,5,2,5
38,47,8.47,83,63,7.2,9,3,4,2,5
10,94,9.6,74,99,7.3,15,88,3,0,5
18,76,8.25,37,38,7.9,10,25,7,2,5
10,58,8.3,35,48,7.0,14,81,10,1,5
12,67,8.3,65,58,5.5,16,63,1,0,5
16,85,5.3,55,19,9.1,29,29,9,1,5
25,80,3.1,85,60,7.9,30,33,4,1,5
39,69,3.4,63,8,9.1,2,32,7,1,5
36,46,5.0,24,22,5.7,29,30,0,0,5
31,98,7.8,48,6,7.8,4,55,2,1,5
32,97,9.3,23,30,8.3,21,61,6,0,5
6,65,9.7,68,59,6.3,15,30,10,0,5
15,79,3.2,91,60,8.9,11,76,10,1,5
12,85,10.89,27,74,4.0,21,23,9,2,4
10,93,5.83,71,80,7.6,11,68,4,2,5
35,99,8.9,88,99,7.7,29,50,9,0,5
13,85,4.3,40,25,7.2,23,64,8,1,5
36,50,3.4,46,99,7.8,26,97,0,0,5
36,53,6.16,57,81,5.0,24,8,10,2,5
2,60,9.0,24,53,8.1,13,7,6,0,5
23,47,4.5,80,30,6.0,16,35,9,0,5
30,42,4.51,27,98,6.7,9,92,5,2,5
9,67,9.4,37,40,6.0,21,98,9,1,5
12,100,10.56,23,27,6.8,2,68,3,2,5
38,68,3.1,23,89,7.7,2,55,10,1,5
15,62,8.1,56,5,9.0,5,45,10,1,5
31,57,5.720000000000001,34,33,6.9,5,9,9,2,5
36,74,5.6,57,91,5.9,5,73,9,0,5
22,52,6.3,46,8,6.9,14,10,5,0,5
38,51,6.6000000000000005,67,92,8.1,6,7,9,2,5
6,86,6.6,65,97,6.1,28,67,10,1,5
20,89,7.8100000000000005,65,11,6.5,16,17,8,2,5
15,44,6.3,67,15,7.4,16,83,8,0,5
27,78,7.9,78,70,5.8,8,2,1,0,5
5,50,8.0,23,30,5.3,27,14,8,1,5
26,97,6.71,94,32,4.8,5,59,1,2,4
26,98,4.0,38,6,6.1,13,71,5,0,5
19,50,8.25,76,2,4.3,3,54,6,2,4
9,98,9.240000000000002,38,19,7.5,9,69,8,2,5
15,86,8.25,61,4,5.1,4,99,10,2,5
33,81,7.1,24,66,6.3,28,83,5,1,5
39,86,4.6,67,37,5.6,8,31,7,0,5
34,70,7.5,44,78,7.8,16,5,9,1,5
24,70,5.3,86,98,9.1,25,15,2,0,5
16,52,9.4,45,55,7.8,11,65,9,0,5
34,53,8.36,93,22,7.3,23,81,5,2,5
26,88,5.390000000000001,81,96,8.0,19,89,1,2,5
18,84,6.3,26,1,4.2,10,83,0,0,4
34,81,9.790000000000001,63,99,4.7,27,15,5,2,4
3,64,5.83,46,20,4.6,22,84,2,2,4
15,72,7.370000000000001,61,77,4.6,7,13,10,2,4
7,72,7.8,92,13,5.6,12,61,4,1,5
7,54,8.3,75,61,7.2,23,17,5,1,5
4,55,4.2,22,10,4.7,30,7,9,0,4
8,83,7.700000000000001,32,3,9.6,8,4,5,2,5
9,97,10.340000000000002,89,46,9.1,10,87,9,2,5
16,95,10.780000000000001,78,93,9.8,5,40,6,2,5
30,77,7.6,57,99,4.3,5,92,6,1,4
34,45,9.9,87,19,9.1,13,58,10,0,5
31,83,7.700000000000001,88,51,8.8,2,8,5,2,5
28,64,6.1,20,15,9.4,12,41,0,1,5
37,54,6.9,69,97,7.2,11,17,7,1,5
30,43,4.18,100,44,8.7,2,45,9,2,5
39,95,6.38,92,7,4.3,15,81,3,2,4
34,43,6.2,28,61,4.5,20,47,0,1,4
38,69,8.9,72,83,4.7,7,27,9,1,4
28,73,8.3,29,20,9.5,8,36,1,0,5
34,66,7.2,100,63,4.4,3,73,2,1,4
5,70,5.4,96,29,4.6,17,19,5,1,4
23,95,4.3,48,35,9.6,20,37,1,0,5
3,71,5.4,55,4,4.6,6,40,1,1,3
11,83,7.8,46,84,9.2,22,86,5,1,5
6,78,4.8,37,37,8.7,25,61,3,0,5
11,91,6.0,37,86,4.2,15,19,4,0,4
34,48,6.2700000000000005,28,18,4.1,13,22,10,2,4
39,80,8.4,86,73,7.2,23,49,7,1,5
14,47,10.12,26,26,10.0,13,4,2,2,5
32,53,7.9,77,98,9.3,12,59,4,0,5
37,72,5.4,98,12,5.9,14,90,0,1,5
25,62,6.0,49,8,6.3,9,72,9,0,5
16,60,4.0,92,16,6.3,10,42,3,1,5
30,94,4.620000000000001,80,94,8.4,27,35,4,2,5
9,51,4.2,36,43,6.0,5,100,3,1,5
6,96,3.9,72,44,4.9,21,2,8,0,4
30,41,4.3,25,87,8.5,5,60,7,1,5
5,52,4.840000000000001,58,41,6.7,21,53,10,2,5
13,98,4.18,44,50,4.5,30,35,1,2,4
3,43,8.25,61,82,8.7,20,44,8,2,5
28,59,9.9,61,57,7.5,6,98,1,0,5
32,89,9.2,78,57,6.9,12,99,5,1,5
37,90,3.3,57,29,8.0,17,28,1,1,5
37,87,6.0,50,4,7.0,16,96,5,0,5
27,98,9.9,48,7,7.9,18,25,5,2,5
28,53,3.9,28,36,9.2,25,7,10,0,5
6,69,8.9,20,46,7.7,22,72,6,1,5
21,68,7.1,99,99,8.0,6,21,9,1,5
12,47,9.5,91,88,7.7,10,68,4,1,5
11,51,9.1,66,44,7.2,20,43,2,1,5
39,80,7.7,95,4,5.0,21,40,1,1,5
7,77,8.36,29,96,6.0,9,35,3,2,5
9,65,4.5,35,62,8.2,2,95,0,0,5
24,89,4.18,66,85,6.6,3,29,10,2,5
27,41,5.9,62,46,6.4,10,48,1,1,5
13,94,4.73,43,24,8.6,8,16,7,2,5
27,79,3.7,27,49,4.0,9,29,4,0,4
14,95,5.1,94,92,8.1,28,72,4,1,5
19,53,9.9,45,44,6.9,21,3,2,2,5
26,45,3.1,26,29,6.3,19,75,10,0,5
34,81,5.5,98,47,6.0,1,34,0,2,5
13,79,6.6000000000000005,34,50,5.0,28,83,5,2,5
37,70,6.6,67,93,6.0,2,16,0,0,5
5,56,4.3,22,54,6.3,20,85,3,1,5
6,64,10.67,35,54,6.6,4,6,3,2,5
38,100,7.1,98,45,8.0,16,61,10,1,5
9,71,6.7,33,30,6.7,21,57,2,0,5
29,51,3.1,94,33,8.8,25,43,3,1,5
32,88,7.040000000000001,22,91,7.8,30,57,5,2,5
10,52,9.790000000000001,92,73,5.1,12,52,5,2,5
30,58,4.5,89,67,5.7,2,71,10,0,5
15,83,6.050000000000001,50,32,4.5,15,8,5,2,4
23,87,3.4100000000000006,99,55,9.7,18,5,5,2,5
12,64,9.8,94,57,9.3,16,18,3,0,5
24,70,3.5,36,56,4.5,21,85,10,1,4
2,98,9.3,68,16,7.4,12,19,6,1,5
38,76,5.2,22,10,9.8,18,63,6,1,5
22,64,7.1,74,70,8.5,14,83,1,1,5
27,55,8.58,91,80,7.0,26,90,5,2,5
37,96,4.0,59,91,5.4,21,26,4,1,5
24,77,6.1,85,16,5.7,12,6,9,0,5
2,82,5.3,59,9,8.4,5,23,0,0,5
16,88,3.4,49,25,8.7,23,7,2,1,5
22,97,9.680000000000001,44,5,7.2,4,66,8,2,5
10,62,3.3,26,80,4.7,18,10,10,0,4
10,53,7.6,69,15,9.6,24,99,8,0,5
11,45,5.720000000000001,100,89,9.1,30,65,9,2,5
27,64,4.3,20,3,4.8,17,0,8,0,3
36,62,7.7,63,61,4.3,16,6,10,1,4
26,99,7.0,68,83,7.2,10,23,9,1,5
27,82,5.2,26,63,5.7,17,11,4,1,5
12,51,7.26,22,55,5.7,12,62,5,2,5
39,52,4.7,20,74,4.5,12,71,8,0,4
3,75,9.0,70,22,9.7,27,12,3,0,5
8,78,5.720000000000001,57,32,9.0,28,69,10,2,5
19,73,4.7,62,30,4.7,23,87,3,1,4
28,45,8.3,74,6,9.3,4,23,8,1,5
35,77,3.4100000000000006,76,85,8.1,3,37,6,2,5
28,89,4.9,72,4,6.0,1,70,5,0,5
18,91,5.6,52,36,9.2,12,9,9,1,5
25,79,9.2,99,0,7.6,29,29,5,1,5
26,47,9.7,81,69,9.1,8,87,4,0,5
8,100,8.0,30,44,6.8,8,26,10,1,5
7,47,6.4,91,46,7.0,12,29,3,0,5
25,79,7.5,71,67,5.7,4,78,2,0,5
34,72,5.9,20,93,6.3,16,1,6,1,5
30,73,5.1,33,29,7.4,2,7,4,1,5
23,83,9.7,40,80,9.7,4,16,1,0,5
27,54,4.18,53,59,7.6,23,47,2,2,5
29,75,5.940000000000001,33,23,4.9,4,63,4,2,4
22,99,9.3,59,30,4.0,29,60,8,1,4
8,96,8.1,54,27,9.1,11,12,5,0,5
18,74,3.2,61,44,6.2,27,81,10,0,5
21,85,3.2,39,3,5.9,3,20,1,0,5
21,61,7.26,79,60,8.8,10,99,7,2,5
23,62,6.4,28,38,9.7,12,75,5,1,5
29,79,6.1,52,82,8.5,17,1,5,1,5
8,84,5.61,68,23,5.0,9,83,7,2,5
2,94,9.9,87,70,6.3,21,22,6,0,5
33,90,5.390000000000001,23,45,8.6,2,84,4,2,5
14,61,7.040000000000001,67,52,9.4,22,94,10,2,5
31,44,5.8,35,47,10.0,18,15,8,1,5
24,70,4.620000000000001,66,8,7.1,12,12,0,2,5
20,52,4.4,45,21,8.9,6,3,3,0,5
33,67,10.340000000000002,89,1,4.3,25,1,9,2,4
31,97,9.0,56,90,5.7,18,64,10,0,5
30,59,4.840000000000001,41,15,6.2,13,25,8,2,5
30,72,9.1,26,4,9.9,15,29,1,0,5
31,55,4.5,61,11,4.0,1,37,2,1,4
17,68,7.4,49,51,5.8,23,19,2,1,5
20,62,3.9600000000000004,93,25,9.6,8,24,5,2,5
19,63,9.2,98,14,5.8,18,51,2,1,5
2,73,3.74,25,66,5.4,20,82,2,2,5
15,46,6.9,43,72,8.4,24,90,4,0,5
3,77,8.5,85,58,8.5,12,9,2,0,5
29,76,3.8,59,91,6.8,30,40,4,1,5
31,100,6.38,34,38,9.7,20,80,2,2,5
39,43,3.3,72,62,5.2,12,60,1,0,5
5,73,8.58,24,99,9.5,25,1,7,2,5
2,81,5.2,55,24,8.5,1,80,2,1,5
9,61,7.590000000000001,93,40,6.2,10,6,5,2,5
30,44,9.5,65,27,8.8,29,59,10,1,5
4,89,5.61,42,20,4.8,23,60,1,2,4
33,81,3.3,64,92,4.8,19,79,0,1,4
11,62,8.47,29,88,9.6,27,26,7,2,5
11,93,9.350000000000001,73,93,4.6,28,0,2,2,4
20,99,10.67,89,60,4.0,26,85,1,2,4
35,54,4.1,96,56,6.3,27,85,1,1,5
34,70,6.2700000000000005,51,10,4.6,27,26,4,2,4
24,98,8.9,62,18,9.2,19,79,5,1,5
29,48,8.6,34,74,9.5,11,59,10,0,5
33,82,8.14,85,88,6.9,23,52,1,2,5
8,97,5.390000000000001,34,0,6.6,22,35,5,2,5
30,92,5.0,100,31,7.2,3,79,0,1,5
9,64,4.29,39,84,5.4,30,23,8,2,5
2,64,10.450000000000001,69,76,5.8,14,34,3,2,5
4,100,4.2,25,33,4.6,18,32,4,0,4
25,88,7.700000000000001,98,16,6.7,27,16,2,2,5
24,60,7.8100000000000005,36,54,7.7,27,68,5,2,5
9,48,5.6,45,18,9.6,6,34,0,0,5
38,94,5.5,41,73,8.4,26,82,6,1,5
4,87,7.7,92,41,8.3,23,46,7,0,5
34,77,5.7,83,58,5.8,9,97,2,0,5
29,61,5.28,95,72,9.3,25,95,1,2,5
9,82,6.38,77,74,9.7,9,88,3,2,5
35,62,8.7,56,37,9.6,27,58,7,1,5
36,88,9.8,97,30,4.2,26,60,10,1,4
33,43,7.5,91,65,7.6,17,21,7,1,5
